id,Exited
183008,1
183009,1
183010,1
183011,1
183012,0
183013,1
183014,0
183015,0
183016,0
183017,1
183018,0
183019,0
183020,1
183021,1
183022,0
183023,1
183024,0
183025,0
183026,0
183027,0
183028,0
183029,1
183030,0
183031,1
183032,0
183033,1
183034,1
183035,0
183036,1
183037,1
183038,1
183039,1
183040,1
183041,0
183042,1
183043,0
183044,1
183045,0
183046,0
183047,1
183048,1
183049,1
183050,1
183051,1
183052,1
183053,1
183054,1
183055,0
183056,0
183057,0
183058,1
183059,0
183060,0
183061,1
183062,1
183063,1
183064,1
183065,1
183066,1
183067,1
183068,0
183069,1
183070,1
183071,1
183072,1
183073,1
183074,1
183075,0
183076,1
183077,1
183078,0
183079,0
183080,0
183081,1
183082,0
183083,1
183084,0
183085,1
183086,1
183087,1
183088,0
183089,0
183090,0
183091,1
183092,1
183093,1
183094,1
183095,1
183096,1
183097,1
183098,1
183099,1
183100,1
183101,0
183102,0
183103,0
183104,0
183105,1
183106,1
183107,1
183108,1
183109,1
183110,1
183111,0
183112,1
183113,0
183114,0
183115,0
183116,1
183117,0
183118,0
183119,1
183120,0
183121,0
183122,1
183123,1
183124,1
183125,1
183126,1
183127,1
183128,1
183129,1
183130,0
183131,1
183132,1
183133,0
183134,0
183135,1
183136,1
183137,1
183138,1
183139,1
183140,1
183141,0
183142,0
183143,1
183144,0
183145,1
183146,1
183147,1
183148,1
183149,1
183150,1
183151,1
183152,1
183153,1
183154,0
183155,0
183156,0
183157,1
183158,1
183159,1
183160,1
183161,0
183162,0
183163,1
183164,1
183165,0
183166,0
183167,1
183168,0
183169,1
183170,1
183171,0
183172,1
183173,0
183174,1
183175,1
183176,0
183177,1
183178,0
183179,1
183180,0
183181,0
183182,1
183183,0
183184,1
183185,1
183186,1
183187,0
183188,1
183189,1
183190,0
183191,0
183192,1
183193,0
183194,0
183195,0
183196,0
183197,0
183198,1
183199,1
183200,1
183201,0
183202,0
183203,1
183204,0
183205,1
183206,0
183207,0
183208,0
183209,0
183210,0
183211,1
183212,0
183213,1
183214,1
183215,1
183216,0
183217,0
183218,1
183219,1
183220,1
183221,1
183222,0
183223,0
183224,1
183225,0
183226,1
183227,0
183228,0
183229,1
183230,1
183231,1
183232,1
183233,1
183234,0
183235,0
183236,0
183237,0
183238,0
183239,0
183240,0
183241,1
183242,0
183243,1
183244,1
183245,1
183246,1
183247,1
183248,0
183249,1
183250,1
183251,1
183252,1
183253,0
183254,0
183255,0
183256,1
183257,1
183258,1
183259,1
183260,1
183261,1
183262,1
183263,1
183264,1
183265,1
183266,1
183267,0
183268,0
183269,1
183270,0
183271,0
183272,1
183273,0
183274,0
183275,1
183276,1
183277,0
183278,0
183279,1
183280,0
183281,1
183282,1
183283,1
183284,0
183285,1
183286,1
183287,0
183288,0
183289,0
183290,0
183291,0
183292,1
183293,0
183294,0
183295,0
183296,0
183297,1
183298,0
183299,0
183300,1
183301,0
183302,1
183303,1
183304,0
183305,1
183306,0
183307,0
183308,0
183309,0
183310,0
183311,1
183312,1
183313,1
183314,1
183315,0
183316,1
183317,0
183318,1
183319,0
183320,1
183321,1
183322,0
183323,0
183324,0
183325,0
183326,0
183327,1
183328,0
183329,1
183330,0
183331,1
183332,1
183333,0
183334,1
183335,1
183336,1
183337,1
183338,1
183339,0
183340,1
183341,1
183342,1
183343,0
183344,1
183345,1
183346,0
183347,1
183348,1
183349,1
183350,0
183351,0
183352,0
183353,1
183354,1
183355,1
183356,0
183357,1
183358,1
183359,0
183360,0
183361,1
183362,0
183363,1
183364,1
183365,1
183366,1
183367,0
183368,1
183369,0
183370,0
183371,0
183372,0
183373,1
183374,1
183375,1
183376,0
183377,1
183378,0
183379,0
183380,0
183381,0
183382,0
183383,1
183384,0
183385,0
183386,1
183387,1
183388,1
183389,0
183390,1
183391,1
183392,1
183393,0
183394,1
183395,0
183396,1
183397,1
183398,1
183399,1
183400,0
183401,1
183402,1
183403,0
183404,0
183405,1
183406,1
183407,1
183408,0
183409,1
183410,1
183411,0
183412,1
183413,0
183414,0
183415,0
183416,1
183417,1
183418,0
183419,1
183420,0
183421,1
183422,1
183423,0
183424,0
183425,0
183426,1
183427,0
183428,1
183429,0
183430,0
183431,0
183432,0
183433,1
183434,0
183435,1
183436,1
183437,1
183438,1
183439,1
183440,1
183441,0
183442,1
183443,1
183444,0
183445,1
183446,1
183447,0
183448,0
183449,1
183450,0
183451,1
183452,0
183453,0
183454,0
183455,1
183456,0
183457,1
183458,0
183459,1
183460,0
183461,1
183462,0
183463,0
183464,1
183465,1
183466,0
183467,1
183468,0
183469,0
183470,0
183471,1
183472,1
183473,1
183474,1
183475,1
183476,1
183477,0
183478,0
183479,1
183480,1
183481,1
183482,1
183483,1
183484,1
183485,1
183486,0
183487,0
183488,1
183489,1
183490,0
183491,1
183492,1
183493,1
183494,1
183495,1
183496,1
183497,0
183498,0
183499,0
183500,1
183501,1
183502,0
183503,1
183504,0
183505,0
183506,1
183507,0
183508,1
183509,1
183510,1
183511,0
183512,0
183513,0
183514,0
183515,1
183516,1
183517,1
183518,0
183519,0
183520,0
183521,0
183522,1
183523,1
183524,1
183525,1
183526,0
183527,1
183528,1
183529,1
183530,0
183531,1
183532,1
183533,1
183534,1
183535,1
183536,1
183537,1
183538,0
183539,1
183540,1
183541,0
183542,0
183543,1
183544,1
183545,0
183546,1
183547,1
183548,0
183549,0
183550,0
183551,0
183552,1
183553,1
183554,1
183555,1
183556,1
183557,0
183558,0
183559,1
183560,0
183561,1
183562,0
183563,0
183564,1
183565,0
183566,0
183567,0
183568,0
183569,1
183570,1
183571,0
183572,0
183573,0
183574,0
183575,0
183576,1
183577,0
183578,0
183579,1
183580,1
183581,1
183582,1
183583,1
183584,1
183585,1
183586,0
183587,0
183588,0
183589,1
183590,0
183591,0
183592,1
183593,1
183594,1
183595,0
183596,0
183597,0
183598,0
183599,0
183600,0
183601,1
183602,0
183603,1
183604,1
183605,0
183606,0
183607,1
183608,1
183609,1
183610,0
183611,0
183612,0
183613,0
183614,1
183615,0
183616,1
183617,1
183618,1
183619,1
183620,1
183621,1
183622,0
183623,1
183624,1
183625,1
183626,1
183627,0
183628,1
183629,1
183630,0
183631,0
183632,1
183633,0
183634,0
183635,0
183636,0
183637,1
183638,1
183639,1
183640,0
183641,1
183642,0
183643,1
183644,1
183645,1
183646,0
183647,0
183648,1
183649,1
183650,0
183651,0
183652,0
183653,0
183654,0
183655,1
183656,1
183657,0
183658,0
183659,0
183660,0
183661,0
183662,1
183663,1
183664,1
183665,0
183666,1
183667,0
183668,1
183669,1
183670,1
183671,0
183672,0
183673,0
183674,1
183675,1
183676,0
183677,1
183678,1
183679,1
183680,1
183681,1
183682,1
183683,0
183684,0
183685,0
183686,1
183687,1
183688,0
183689,1
183690,1
183691,1
183692,0
183693,0
183694,1
183695,0
183696,0
183697,0
183698,0
183699,0
183700,0
183701,1
183702,0
183703,1
183704,1
183705,1
183706,0
183707,1
183708,1
183709,0
183710,1
183711,0
183712,1
183713,0
183714,0
183715,1
183716,1
183717,0
183718,1
183719,0
183720,1
183721,1
183722,1
183723,0
183724,0
183725,0
183726,1
183727,1
183728,1
183729,1
183730,0
183731,1
183732,0
183733,1
183734,1
183735,1
183736,1
183737,1
183738,0
183739,1
183740,1
183741,0
183742,0
183743,1
183744,0
183745,1
183746,0
183747,0
183748,1
183749,1
183750,0
183751,1
183752,0
183753,1
183754,1
183755,0
183756,0
183757,0
183758,0
183759,1
183760,0
183761,1
183762,1
183763,0
183764,0
183765,0
183766,0
183767,0
183768,0
183769,0
183770,1
183771,1
183772,0
183773,1
183774,1
183775,0
183776,0
183777,0
183778,1
183779,0
183780,1
183781,1
183782,1
183783,1
183784,1
183785,0
183786,0
183787,1
183788,1
183789,0
183790,1
183791,0
183792,1
183793,1
183794,1
183795,1
183796,0
183797,0
183798,1
183799,1
183800,1
183801,1
183802,1
183803,1
183804,1
183805,0
183806,1
183807,1
183808,0
183809,1
183810,1
183811,1
183812,1
183813,0
183814,1
183815,1
183816,1
183817,1
183818,0
183819,1
183820,0
183821,0
183822,1
183823,1
183824,1
183825,1
183826,0
183827,1
183828,0
183829,0
183830,1
183831,1
183832,1
183833,0
183834,1
183835,1
183836,1
183837,1
183838,1
183839,0
183840,0
183841,1
183842,0
183843,1
183844,0
183845,0
183846,1
183847,1
183848,1
183849,1
183850,1
183851,1
183852,1
183853,1
183854,1
183855,1
183856,1
183857,0
183858,0
183859,0
183860,0
183861,0
183862,1
183863,0
183864,0
183865,1
183866,0
183867,1
183868,0
183869,1
183870,1
183871,0
183872,0
183873,0
183874,1
183875,0
183876,1
183877,1
183878,0
183879,1
183880,1
183881,0
183882,1
183883,1
183884,0
183885,0
183886,0
183887,1
183888,1
183889,0
183890,1
183891,0
183892,0
183893,1
183894,1
183895,1
183896,1
183897,0
183898,1
183899,1
183900,0
183901,1
183902,0
183903,1
183904,0
183905,0
183906,1
183907,1
183908,1
183909,0
183910,1
183911,1
183912,0
183913,1
183914,1
183915,1
183916,0
183917,1
183918,1
183919,0
183920,0
183921,1
183922,0
183923,0
183924,0
183925,0
183926,1
183927,0
183928,1
183929,0
183930,0
183931,0
183932,0
183933,1
183934,1
183935,1
183936,0
183937,1
183938,1
183939,1
183940,1
183941,0
183942,0
183943,0
183944,1
183945,1
183946,1
183947,0
183948,1
183949,0
183950,0
183951,1
183952,0
183953,0
183954,1
183955,1
183956,0
183957,0
183958,1
183959,0
183960,1
183961,0
183962,1
183963,1
183964,1
183965,1
183966,1
183967,0
183968,1
183969,1
183970,1
183971,1
183972,1
183973,1
183974,1
183975,1
183976,0
183977,1
183978,0
183979,0
183980,0
183981,0
183982,1
183983,0
183984,1
183985,1
183986,1
183987,1
183988,1
183989,1
183990,1
183991,1
183992,0
183993,1
183994,0
183995,0
183996,0
183997,1
183998,0
183999,1
184000,1
184001,0
184002,1
184003,1
184004,1
184005,1
184006,1
184007,1
184008,1
184009,0
184010,1
184011,0
184012,1
184013,1
184014,1
184015,1
184016,0
184017,1
184018,1
184019,1
184020,0
184021,0
184022,0
184023,0
184024,0
184025,1
184026,0
184027,0
184028,1
184029,0
184030,0
184031,0
184032,0
184033,1
184034,1
184035,1
184036,0
184037,0
184038,0
184039,0
184040,1
184041,0
184042,0
184043,0
184044,1
184045,0
184046,0
184047,0
184048,1
184049,1
184050,1
184051,0
184052,0
184053,1
184054,0
184055,1
184056,1
184057,1
184058,1
184059,1
184060,1
184061,1
184062,1
184063,0
184064,0
184065,0
184066,0
184067,0
184068,1
184069,1
184070,0
184071,1
184072,1
184073,0
184074,0
184075,1
184076,0
184077,0
184078,1
184079,1
184080,1
184081,0
184082,0
184083,0
184084,1
184085,1
184086,0
184087,0
184088,1
184089,0
184090,1
184091,0
184092,1
184093,0
184094,1
184095,0
184096,0
184097,0
184098,1
184099,0
184100,0
184101,0
184102,1
184103,1
184104,1
184105,0
184106,0
184107,1
184108,1
184109,0
184110,0
184111,0
184112,1
184113,1
184114,1
184115,0
184116,0
184117,0
184118,1
184119,1
184120,1
184121,0
184122,1
184123,1
184124,1
184125,1
184126,0
184127,0
184128,1
184129,0
184130,0
184131,0
184132,1
184133,0
184134,0
184135,1
184136,0
184137,1
184138,0
184139,0
184140,1
184141,1
184142,0
184143,0
184144,0
184145,1
184146,1
184147,1
184148,1
184149,0
184150,0
184151,1
184152,0
184153,0
184154,1
184155,1
184156,1
184157,1
184158,0
184159,0
184160,0
184161,1
184162,1
184163,1
184164,0
184165,0
184166,0
184167,0
184168,1
184169,1
184170,1
184171,1
184172,1
184173,1
184174,1
184175,1
184176,1
184177,0
184178,0
184179,0
184180,1
184181,1
184182,1
184183,0
184184,0
184185,0
184186,0
184187,1
184188,0
184189,1
184190,0
184191,1
184192,0
184193,0
184194,1
184195,0
184196,0
184197,0
184198,1
184199,1
184200,1
184201,1
184202,0
184203,1
184204,1
184205,1
184206,0
184207,0
184208,1
184209,1
184210,1
184211,1
184212,1
184213,1
184214,1
184215,0
184216,0
184217,1
184218,1
184219,0
184220,0
184221,1
184222,1
184223,0
184224,1
184225,0
184226,1
184227,1
184228,1
184229,1
184230,1
184231,1
184232,1
184233,0
184234,1
184235,1
184236,0
184237,0
184238,1
184239,1
184240,1
184241,1
184242,0
184243,0
184244,1
184245,1
184246,1
184247,0
184248,0
184249,1
184250,0
184251,1
184252,1
184253,0
184254,1
184255,1
184256,1
184257,1
184258,0
184259,1
184260,1
184261,0
184262,0
184263,0
184264,1
184265,0
184266,0
184267,1
184268,0
184269,0
184270,1
184271,1
184272,1
184273,0
184274,0
184275,0
184276,1
184277,0
184278,1
184279,1
184280,1
184281,1
184282,0
184283,0
184284,0
184285,0
184286,1
184287,0
184288,1
184289,1
184290,0
184291,1
184292,1
184293,1
184294,1
184295,0
184296,1
184297,0
184298,1
184299,1
184300,0
184301,1
184302,0
184303,1
184304,0
184305,1
184306,1
184307,1
184308,0
184309,0
184310,0
184311,1
184312,0
184313,1
184314,1
184315,1
184316,0
184317,0
184318,0
184319,0
184320,1
184321,1
184322,1
184323,1
184324,0
184325,1
184326,0
184327,1
184328,1
184329,0
184330,0
184331,1
184332,1
184333,1
184334,1
184335,1
184336,1
184337,1
184338,1
184339,0
184340,0
184341,0
184342,0
184343,0
184344,0
184345,1
184346,0
184347,0
184348,1
184349,0
184350,1
184351,1
184352,0
184353,0
184354,0
184355,1
184356,0
184357,1
184358,1
184359,1
184360,1
184361,1
184362,0
184363,1
184364,1
184365,0
184366,1
184367,1
184368,0
184369,0
184370,0
184371,1
184372,0
184373,0
184374,0
184375,0
184376,0
184377,1
184378,1
184379,1
184380,0
184381,0
184382,1
184383,1
184384,1
184385,1
184386,1
184387,0
184388,0
184389,1
184390,0
184391,0
184392,1
184393,1
184394,1
184395,1
184396,1
184397,1
184398,1
184399,1
184400,0
184401,1
184402,1
184403,1
184404,0
184405,1
184406,1
184407,1
184408,0
184409,0
184410,0
184411,0
184412,0
184413,1
184414,1
184415,1
184416,1
184417,0
184418,0
184419,0
184420,0
184421,1
184422,0
184423,1
184424,1
184425,1
184426,1
184427,0
184428,0
184429,0
184430,0
184431,0
184432,0
184433,0
184434,0
184435,1
184436,1
184437,1
184438,0
184439,1
184440,1
184441,0
184442,1
184443,1
184444,1
184445,1
184446,1
184447,0
184448,0
184449,1
184450,0
184451,0
184452,0
184453,1
184454,1
184455,1
184456,0
184457,1
184458,1
184459,0
184460,1
184461,1
184462,0
184463,0
184464,1
184465,1
184466,1
184467,1
184468,1
184469,1
184470,0
184471,1
184472,0
184473,1
184474,1
184475,0
184476,1
184477,0
184478,1
184479,1
184480,0
184481,0
184482,1
184483,1
184484,0
184485,0
184486,1
184487,0
184488,0
184489,1
184490,1
184491,1
184492,0
184493,1
184494,1
184495,0
184496,0
184497,1
184498,1
184499,1
184500,1
184501,1
184502,1
184503,1
184504,1
184505,1
184506,0
184507,0
184508,0
184509,0
184510,0
184511,1
184512,1
184513,1
184514,0
184515,1
184516,1
184517,1
184518,1
184519,0
184520,1
184521,0
184522,0
184523,1
184524,1
184525,1
184526,1
184527,0
184528,0
184529,0
184530,0
184531,1
184532,0
184533,1
184534,1
184535,0
184536,0
184537,0
184538,1
184539,0
184540,0
184541,1
184542,1
184543,0
184544,1
184545,1
184546,1
184547,1
184548,1
184549,1
184550,1
184551,0
184552,1
184553,0
184554,1
184555,1
184556,0
184557,0
184558,1
184559,1
184560,0
184561,1
184562,0
184563,1
184564,0
184565,1
184566,1
184567,1
184568,0
184569,1
184570,1
184571,0
184572,1
184573,1
184574,1
184575,0
184576,1
184577,1
184578,0
184579,1
184580,0
184581,1
184582,0
184583,0
184584,1
184585,0
184586,1
184587,1
184588,1
184589,1
184590,1
184591,1
184592,1
184593,0
184594,1
184595,1
184596,0
184597,1
184598,1
184599,1
184600,0
184601,1
184602,0
184603,1
184604,0
184605,1
184606,1
184607,1
184608,0
184609,0
184610,1
184611,0
184612,1
184613,1
184614,1
184615,0
184616,1
184617,0
184618,0
184619,0
184620,1
184621,1
184622,1
184623,0
184624,0
184625,0
184626,1
184627,1
184628,1
184629,1
184630,0
184631,0
184632,0
184633,1
184634,1
184635,1
184636,1
184637,1
184638,0
184639,0
184640,0
184641,1
184642,1
184643,1
184644,1
184645,1
184646,1
184647,1
184648,0
184649,0
184650,0
184651,1
184652,1
184653,1
184654,0
184655,1
184656,0
184657,0
184658,1
184659,1
184660,1
184661,1
184662,0
184663,1
184664,1
184665,0
184666,0
184667,1
184668,1
184669,0
184670,1
184671,1
184672,0
184673,1
184674,0
184675,0
184676,0
184677,0
184678,1
184679,0
184680,0
184681,0
184682,1
184683,0
184684,1
184685,0
184686,0
184687,1
184688,1
184689,0
184690,1
184691,0
184692,1
184693,1
184694,0
184695,1
184696,1
184697,0
184698,1
184699,0
184700,0
184701,0
184702,1
184703,1
184704,0
184705,1
184706,1
184707,1
184708,1
184709,0
184710,1
184711,1
184712,0
184713,1
184714,1
184715,0
184716,1
184717,1
184718,0
184719,1
184720,0
184721,0
184722,0
184723,0
184724,0
184725,1
184726,1
184727,0
184728,1
184729,0
184730,1
184731,0
184732,1
184733,1
184734,0
184735,0
184736,1
184737,0
184738,0
184739,0
184740,0
184741,0
184742,0
184743,1
184744,1
184745,1
184746,1
184747,1
184748,1
184749,1
184750,0
184751,0
184752,1
184753,0
184754,0
184755,0
184756,0
184757,1
184758,0
184759,1
184760,1
184761,0
184762,1
184763,0
184764,1
184765,1
184766,1
184767,1
184768,1
184769,1
184770,0
184771,1
184772,0
184773,0
184774,0
184775,1
184776,0
184777,1
184778,0
184779,0
184780,0
184781,1
184782,1
184783,1
184784,1
184785,1
184786,1
184787,0
184788,1
184789,1
184790,0
184791,1
184792,0
184793,1
184794,1
184795,0
184796,0
184797,0
184798,1
184799,0
184800,0
184801,0
184802,0
184803,1
184804,0
184805,0
184806,1
184807,0
184808,0
184809,0
184810,0
184811,1
184812,1
184813,1
184814,0
184815,1
184816,0
184817,1
184818,1
184819,1
184820,0
184821,0
184822,1
184823,0
184824,1
184825,0
184826,0
184827,0
184828,0
184829,1
184830,0
184831,0
184832,1
184833,0
184834,1
184835,0
184836,1
184837,1
184838,1
184839,1
184840,1
184841,1
184842,0
184843,1
184844,1
184845,0
184846,1
184847,1
184848,1
184849,1
184850,0
184851,1
184852,0
184853,1
184854,1
184855,0
184856,0
184857,1
184858,1
184859,1
184860,1
184861,1
184862,0
184863,0
184864,0
184865,0
184866,1
184867,1
184868,0
184869,0
184870,1
184871,1
184872,1
184873,1
184874,1
184875,1
184876,0
184877,1
184878,0
184879,0
184880,1
184881,0
184882,1
184883,0
184884,0
184885,0
184886,1
184887,1
184888,1
184889,1
184890,1
184891,0
184892,1
184893,0
184894,0
184895,1
184896,0
184897,0
184898,0
184899,0
184900,0
184901,1
184902,0
184903,1
184904,1
184905,1
184906,1
184907,0
184908,1
184909,1
184910,1
184911,1
184912,1
184913,1
184914,1
184915,0
184916,1
184917,1
184918,0
184919,1
184920,0
184921,0
184922,0
184923,1
184924,1
184925,1
184926,0
184927,0
184928,1
184929,0
184930,1
184931,0
184932,0
184933,1
184934,1
184935,0
184936,0
184937,0
184938,1
184939,0
184940,1
184941,1
184942,0
184943,0
184944,1
184945,1
184946,1
184947,1
184948,0
184949,1
184950,1
184951,0
184952,1
184953,0
184954,1
184955,1
184956,0
184957,1
184958,1
184959,0
184960,1
184961,0
184962,1
184963,1
184964,1
184965,0
184966,1
184967,1
184968,0
184969,1
184970,1
184971,1
184972,0
184973,0
184974,1
184975,1
184976,0
184977,0
184978,1
184979,1
184980,1
184981,0
184982,0
184983,1
184984,1
184985,0
184986,1
184987,0
184988,1
184989,0
184990,1
184991,1
184992,1
184993,1
184994,1
184995,0
184996,1
184997,0
184998,1
184999,0
185000,1
185001,1
185002,1
185003,1
185004,1
185005,1
185006,0
185007,1
185008,1
185009,1
185010,1
185011,1
185012,0
185013,1
185014,0
185015,1
185016,1
185017,1
185018,1
185019,1
185020,0
185021,1
185022,1
185023,1
185024,0
185025,0
185026,0
185027,0
185028,1
185029,0
185030,0
185031,0
185032,1
185033,0
185034,1
185035,1
185036,0
185037,1
185038,0
185039,1
185040,1
185041,1
185042,1
185043,1
185044,1
185045,0
185046,0
185047,1
185048,1
185049,1
185050,0
185051,1
185052,1
185053,0
185054,1
185055,1
185056,1
185057,0
185058,0
185059,1
185060,1
185061,0
185062,1
185063,0
185064,1
185065,1
185066,1
185067,1
185068,0
185069,0
185070,1
185071,0
185072,0
185073,1
185074,1
185075,0
185076,0
185077,0
185078,0
185079,1
185080,1
185081,1
185082,0
185083,0
185084,0
185085,0
185086,1
185087,1
185088,0
185089,0
185090,1
185091,1
185092,0
185093,0
185094,1
185095,1
185096,0
185097,0
185098,1
185099,1
185100,1
185101,0
185102,0
185103,0
185104,0
185105,0
185106,0
185107,0
185108,0
185109,1
185110,0
185111,0
185112,0
185113,1
185114,1
185115,0
185116,1
185117,1
185118,0
185119,1
185120,1
185121,1
185122,0
185123,1
185124,0
185125,1
185126,1
185127,1
185128,0
185129,0
185130,1
185131,0
185132,1
185133,0
185134,1
185135,1
185136,0
185137,1
185138,1
185139,0
185140,0
185141,0
185142,1
185143,1
185144,0
185145,0
185146,1
185147,1
185148,0
185149,1
185150,0
185151,1
185152,0
185153,1
185154,1
185155,1
185156,1
185157,0
185158,0
185159,1
185160,1
185161,0
185162,1
185163,0
185164,1
185165,1
185166,0
185167,1
185168,1
185169,1
185170,0
185171,1
185172,1
185173,1
185174,0
185175,1
185176,0
185177,0
185178,0
185179,0
185180,0
185181,1
185182,0
185183,1
185184,1
185185,1
185186,0
185187,1
185188,1
185189,1
185190,1
185191,1
185192,0
185193,1
185194,1
185195,1
185196,0
185197,0
185198,0
185199,0
185200,1
185201,1
185202,0
185203,0
185204,0
185205,1
185206,1
185207,0
185208,1
185209,0
185210,1
185211,1
185212,1
185213,1
185214,0
185215,0
185216,0
185217,0
185218,1
185219,1
185220,0
185221,0
185222,0
185223,0
185224,1
185225,1
185226,0
185227,0
185228,0
185229,1
185230,0
185231,1
185232,0
185233,1
185234,1
185235,1
185236,0
185237,0
185238,1
185239,1
185240,1
185241,1
185242,0
185243,1
185244,1
185245,0
185246,1
185247,0
185248,1
185249,1
185250,1
185251,1
185252,0
185253,1
185254,1
185255,0
185256,1
185257,0
185258,0
185259,1
185260,1
185261,1
185262,1
185263,0
185264,1
185265,1
185266,1
185267,1
185268,1
185269,1
185270,1
185271,0
185272,1
185273,0
185274,0
185275,0
185276,1
185277,1
185278,1
185279,1
185280,1
185281,1
185282,1
185283,1
185284,1
185285,0
185286,0
185287,0
185288,0
185289,1
185290,1
185291,0
185292,1
185293,1
185294,0
185295,1
185296,0
185297,0
185298,1
185299,0
185300,0
185301,1
185302,0
185303,1
185304,0
185305,1
185306,1
185307,0
185308,1
185309,1
185310,0
185311,1
185312,1
185313,0
185314,1
185315,1
185316,0
185317,0
185318,1
185319,0
185320,1
185321,1
185322,1
185323,0
185324,1
185325,0
185326,1
185327,1
185328,1
185329,0
185330,1
185331,0
185332,1
185333,1
185334,1
185335,0
185336,0
185337,1
185338,0
185339,1
185340,0
185341,0
185342,0
185343,1
185344,1
185345,1
185346,1
185347,0
185348,1
185349,1
185350,0
185351,1
185352,1
185353,0
185354,0
185355,1
185356,0
185357,0
185358,0
185359,1
185360,1
185361,1
185362,1
185363,1
185364,0
185365,0
185366,1
185367,1
185368,1
185369,1
185370,0
185371,0
185372,1
185373,1
185374,1
185375,1
185376,0
185377,1
185378,0
185379,0
185380,0
185381,1
185382,1
185383,0
185384,1
185385,0
185386,0
185387,0
185388,1
185389,1
185390,1
185391,0
185392,0
185393,1
185394,1
185395,0
185396,1
185397,1
185398,1
185399,1
185400,1
185401,1
185402,0
185403,1
185404,1
185405,1
185406,1
185407,1
185408,1
185409,1
185410,0
185411,1
185412,0
185413,1
185414,0
185415,1
185416,1
185417,1
185418,1
185419,0
185420,1
185421,0
185422,0
185423,0
185424,1
185425,1
185426,1
185427,0
185428,0
185429,0
185430,1
185431,0
185432,0
185433,1
185434,0
185435,0
185436,0
185437,1
185438,0
185439,0
185440,1
185441,0
185442,0
185443,0
185444,1
185445,0
185446,1
185447,0
185448,1
185449,1
185450,0
185451,0
185452,0
185453,0
185454,1
185455,0
185456,0
185457,1
185458,1
185459,0
185460,0
185461,1
185462,0
185463,1
185464,1
185465,1
185466,1
185467,0
185468,0
185469,1
185470,1
185471,1
185472,1
185473,0
185474,1
185475,0
185476,0
185477,0
185478,0
185479,0
185480,1
185481,0
185482,0
185483,0
185484,1
185485,1
185486,1
185487,1
185488,0
185489,0
185490,1
185491,0
185492,1
185493,1
185494,1
185495,1
185496,0
185497,0
185498,0
185499,1
185500,1
185501,0
185502,1
185503,1
185504,1
185505,0
185506,1
185507,0
185508,1
185509,1
185510,1
185511,1
185512,0
185513,1
185514,1
185515,1
185516,1
185517,0
185518,0
185519,1
185520,1
185521,1
185522,1
185523,1
185524,1
185525,1
185526,0
185527,1
185528,1
185529,0
185530,0
185531,1
185532,1
185533,1
185534,1
185535,1
185536,0
185537,0
185538,0
185539,1
185540,1
185541,1
185542,1
185543,0
185544,0
185545,1
185546,1
185547,0
185548,0
185549,0
185550,1
185551,1
185552,1
185553,1
185554,0
185555,1
185556,0
185557,0
185558,1
185559,1
185560,0
185561,1
185562,1
185563,0
185564,0
185565,1
185566,1
185567,1
185568,1
185569,1
185570,0
185571,1
185572,0
185573,0
185574,1
185575,0
185576,0
185577,1
185578,0
185579,1
185580,1
185581,1
185582,1
185583,1
185584,1
185585,0
185586,0
185587,1
185588,1
185589,1
185590,0
185591,1
185592,1
185593,0
185594,1
185595,1
185596,0
185597,0
185598,1
185599,1
185600,1
185601,0
185602,0
185603,0
185604,1
185605,1
185606,0
185607,1
185608,1
185609,0
185610,1
185611,0
185612,0
185613,1
185614,1
185615,1
185616,1
185617,0
185618,0
185619,1
185620,0
185621,1
185622,1
185623,0
185624,1
185625,0
185626,1
185627,0
185628,1
185629,1
185630,1
185631,0
185632,0
185633,0
185634,1
185635,0
185636,0
185637,0
185638,0
185639,0
185640,1
185641,0
185642,1
185643,0
185644,1
185645,0
185646,0
185647,0
185648,0
185649,0
185650,0
185651,0
185652,0
185653,1
185654,1
185655,0
185656,1
185657,1
185658,1
185659,0
185660,1
185661,0
185662,1
185663,0
185664,0
185665,1
185666,1
185667,1
185668,1
185669,1
185670,1
185671,1
185672,1
185673,1
185674,0
185675,0
185676,0
185677,0
185678,1
185679,1
185680,1
185681,0
185682,0
185683,0
185684,0
185685,0
185686,1
185687,0
185688,0
185689,1
185690,0
185691,1
185692,0
185693,1
185694,1
185695,0
185696,0
185697,1
185698,0
185699,1
185700,0
185701,0
185702,0
185703,0
185704,0
185705,0
185706,0
185707,0
185708,0
185709,0
185710,0
185711,1
185712,1
185713,1
185714,1
185715,0
185716,1
185717,0
185718,1
185719,1
185720,1
185721,1
185722,1
185723,1
185724,0
185725,0
185726,1
185727,1
185728,0
185729,0
185730,1
185731,0
185732,0
185733,1
185734,1
185735,0
185736,0
185737,1
185738,1
185739,1
185740,0
185741,1
185742,0
185743,1
185744,0
185745,1
185746,1
185747,1
185748,0
185749,0
185750,0
185751,0
185752,0
185753,0
185754,0
185755,0
185756,0
185757,0
185758,1
185759,0
185760,0
185761,1
185762,0
185763,0
185764,0
185765,0
185766,1
185767,0
185768,1
185769,1
185770,1
185771,0
185772,1
185773,1
185774,1
185775,1
185776,0
185777,0
185778,1
185779,1
185780,1
185781,1
185782,0
185783,0
185784,1
185785,1
185786,1
185787,1
185788,1
185789,0
185790,0
185791,1
185792,1
185793,0
185794,0
185795,1
185796,1
185797,1
185798,0
185799,1
185800,1
185801,1
185802,0
185803,0
185804,1
185805,1
